neuron_id,mean_firing_rate_ifr,mean_firing_rate,cv2_isi,waveform_width,peak_asymmetry,cluster,channel,is_single_unit,session_name,group_name,experiment_name
1638,0.7443135355714436,0.33473093865295545,1.029933251869005,23.0,0.09236947791164658,slow_irregular,13,1,hamilton_31,acute_cit,HAMILTON
1639,1.5516904385677144,0.7108916902047603,0.9118007479039294,25.0,0.1037344398340249,slow_irregular,14,1,hamilton_31,acute_cit,HAMILTON
1640,6.771954982104061,3.4375769921171138,0.7445744316091346,26.0,0.104,slow_irregular,15,1,hamilton_31,acute_cit,HAMILTON
1641,1.3302013768787577,0.6785160748268515,1.0177854768141248,33.0,0.13580246913580246,slow_irregular,14,1,hamilton_31,acute_cit,HAMILTON
1642,2.766474733827099,1.4025775068802526,0.8110575390162507,23.0,0.09236947791164658,slow_irregular,15,1,hamilton_31,acute_cit,HAMILTON
1644,1.7751859106429977,0.924351256001481,1.0174339722494683,38.0,0.1532258064516129,slow_irregular,16,1,hamilton_31,acute_cit,HAMILTON
1645,2.926176491832223,1.559791300198403,0.9627419519971468,43.0,0.17408906882591094,slow_irregular,16,1,hamilton_31,acute_cit,HAMILTON
1647,3.119203241964877,1.5318055987700412,0.5373561741410785,42.0,0.15555555555555556,slow_regular,18,1,hamilton_31,acute_cit,HAMILTON
1648,2.8727697973474706,1.4558052135185093,0.6999933645675351,28.0,0.11023622047244094,slow_regular,19,1,hamilton_31,acute_cit,HAMILTON
1649,2.9951743703567786,1.5062892239382994,0.6369319856589644,29.0,0.11934156378600823,slow_regular,18,1,hamilton_31,acute_cit,HAMILTON
1650,1.2178284834066802,0.5956564490291526,0.8853458424524381,28.0,0.11023622047244094,slow_irregular,19,1,hamilton_31,acute_cit,HAMILTON
1651,3.8471473414122555,1.9727175810776636,0.6083025307810719,31.0,0.12449799196787148,slow_regular,23,1,hamilton_31,acute_cit,HAMILTON
1655,0.6229619725276669,0.21675200125888097,1.0069127649902987,59.0,0.2532188841201717,slow_irregular,23,1,hamilton_31,acute_cit,HAMILTON
1657,3.634463922924121,1.727705508768574,0.6025920133659086,23.0,0.09387755102040816,slow_regular,24,1,hamilton_31,acute_cit,HAMILTON
1658,4.326006773392988,2.1771229493534436,0.4709455140310305,28.0,0.11023622047244094,slow_regular,24,1,hamilton_31,acute_cit,HAMILTON
1659,1.3074837799810222,0.6368118923061553,0.9606521353620453,27.0,0.10931174089068826,slow_irregular,24,1,hamilton_31,acute_cit,HAMILTON
1660,7.380550985502568,3.6872533479975966,0.3667800310170969,27.0,0.1067193675889328,slow_regular,25,1,hamilton_31,acute_cit,HAMILTON
1661,5.248640976342745,2.5565761363674087,0.5688722928892568,31.0,0.12062256809338522,slow_regular,25,1,hamilton_31,acute_cit,HAMILTON
1663,1.2705562282805973,0.5868766211300588,0.7140482127748038,34.0,0.14166666666666666,slow_regular,28,1,hamilton_31,acute_cit,HAMILTON
1664,2.2852970681281057,1.067846568227297,0.4652696045558791,22.0,0.08943089430894309,slow_regular,27,1,hamilton_31,acute_cit,HAMILTON
1666,3.7251089660654495,1.8037058940201056,0.4170939598876114,27.0,0.11020408163265306,slow_regular,29,1,hamilton_31,acute_cit,HAMILTON
1667,1.2222430615457107,0.5997719933568529,0.9547088453213509,24.0,0.0975609756097561,slow_irregular,29,1,hamilton_31,acute_cit,HAMILTON
1668,5.726912289173724,2.8718268318692495,0.48392890068448025,21.0,0.08571428571428572,slow_regular,31,1,hamilton_31,acute_cit,HAMILTON
1669,1.9533712372082759,0.8488996099936427,0.7608195180064372,25.0,0.099601593625498,slow_irregular,27,1,hamilton_31,acute_cit,HAMILTON
1671,1.5765461526355393,0.7973181210864659,0.9795918075113229,34.0,0.14285714285714285,slow_irregular,32,1,hamilton_31,acute_cit,HAMILTON
1675,2.241052416955894,1.1043377279329063,0.8849315719324321,23.0,0.0931174089068826,slow_irregular,32,1,hamilton_31,acute_cit,HAMILTON
1676,0.6279646809816253,0.2847956674768588,1.1613710572420317,27.0,0.11020408163265306,slow_irregular,32,1,hamilton_31,acute_cit,HAMILTON
1678,1.2570390629115562,0.6252883681885946,0.9398485551006511,24.0,0.0967741935483871,slow_irregular,11,1,hamilton_31,acute_cit,HAMILTON
1679,3.071459031774517,1.476108565535164,0.8613030304726894,25.0,0.10040160642570281,slow_irregular,15,1,hamilton_31,acute_cit,HAMILTON
1680,4.331700194981655,2.1546246403620155,0.5086466423409629,22.0,0.08943089430894309,slow_regular,26,1,hamilton_31,acute_cit,HAMILTON
1681,3.037219531403959,1.5224770316272538,0.677465643585325,29.0,0.11553784860557768,slow_regular,3,1,hamilton_31,acute_cit,HAMILTON
1682,3.987534625703668,1.9515911201954688,0.5755942521365461,32.0,0.12903225806451613,slow_regular,32,1,hamilton_31,acute_cit,HAMILTON
1683,1.5209715151822398,0.722415214322321,0.9476656979832284,34.0,0.13076923076923078,slow_irregular,1,1,hamilton_31,acute_cit,HAMILTON
1684,1.4804704801650792,0.6508047430203363,0.7840247533114374,24.0,0.0967741935483871,slow_irregular,16,1,hamilton_31,acute_cit,HAMILTON
1685,1.0073596105629496,0.40661577957678685,0.8926232266412958,41.0,0.1607843137254902,slow_irregular,26,1,hamilton_31,acute_cit,HAMILTON
1686,3.2248237358508476,1.4017543980147125,0.7173350253162171,29.0,0.11372549019607843,slow_irregular,5,1,hamilton_31,acute_cit,HAMILTON
1687,3.374519578162495,1.6418278171305618,0.7027767579909705,23.0,0.09236947791164658,slow_regular,3,1,hamilton_31,acute_cit,HAMILTON
1690,16.073331161828456,7.253784062382652,0.8274887311760312,27.0,0.11297071129707113,fast_firing,2,1,hamilton_38,acute_cit,HAMILTON
1691,6.661889135972804,3.277070763336803,0.6502271786443234,17.0,0.06995884773662552,slow_regular,2,1,hamilton_38,acute_cit,HAMILTON
1693,9.602346028757061,4.29114088568215,0.5828315423214254,16.0,0.06611570247933884,slow_regular,4,1,hamilton_38,acute_cit,HAMILTON
1695,2.4584717771510523,1.267313283309837,1.0109824318357017,27.0,0.1111111111111111,slow_irregular,6,1,hamilton_38,acute_cit,HAMILTON
1697,4.754855486760337,3.2660959784629355,0.8313363117526583,23.0,0.09387755102040816,slow_irregular,6,1,hamilton_38,acute_cit,HAMILTON
1698,3.922980238028218,1.908789459187386,0.912469320568335,32.0,0.128,slow_irregular,10,1,hamilton_38,acute_cit,HAMILTON
1706,5.939082125893185,3.4373026224952667,0.9051323693119517,23.0,0.09236947791164658,slow_irregular,16,1,hamilton_38,acute_cit,HAMILTON
1709,1.4160712457983153,0.8244807136492878,0.9576836001791246,32.0,0.125,slow_irregular,17,1,hamilton_38,acute_cit,HAMILTON
1712,5.260960174102082,2.4696009662420098,0.9169951007755794,27.0,0.10931174089068826,slow_irregular,20,1,hamilton_38,acute_cit,HAMILTON
1713,1.594879385384517,0.7693324196581041,0.9532669394722009,52.0,0.1897810218978102,slow_irregular,21,1,hamilton_38,acute_cit,HAMILTON
1720,1.8030874347928565,0.919961342051934,1.0229883068426215,29.0,0.11372549019607843,slow_irregular,22,1,hamilton_38,acute_cit,HAMILTON
1721,4.853034161773023,2.504994647460232,0.7995906806353263,29.0,0.11553784860557768,slow_irregular,23,1,hamilton_38,acute_cit,HAMILTON
1725,4.788231677500448,2.5340778273759805,0.9711931478314074,27.0,0.1067193675889328,slow_irregular,24,1,hamilton_38,acute_cit,HAMILTON
1726,4.925636137037816,2.87758859392803,0.9734974395504419,25.0,0.099601593625498,slow_irregular,26,1,hamilton_38,acute_cit,HAMILTON
1727,7.0555422444055065,3.5840903701832434,0.9173037873350668,27.0,0.1067193675889328,slow_irregular,27,1,hamilton_38,acute_cit,HAMILTON
1728,1.274730038515358,0.3380233741151156,1.034884470108949,29.0,0.11196911196911197,slow_irregular,29,1,hamilton_38,acute_cit,HAMILTON
1732,0.5198620477242721,0.04938653193240326,1.0650159930916123,55.0,0.1864406779661017,slow_irregular,29,1,hamilton_38,acute_cit,HAMILTON
1733,1.7739667861913484,0.9240768863796344,1.0422521965069724,27.0,0.1067193675889328,slow_irregular,29,1,hamilton_38,acute_cit,HAMILTON
1737,4.100310353437686,1.948024315111462,0.9263020498495836,31.0,0.1225296442687747,slow_irregular,30,1,hamilton_38,acute_cit,HAMILTON
1739,3.088355665819467,1.4835165453250245,0.4235648215889465,56.0,0.1891891891891892,slow_regular,31,1,hamilton_38,acute_cit,HAMILTON
1741,4.9104174810905175,2.52173119439288,0.9619948801237367,21.0,0.08502024291497975,slow_irregular,31,1,hamilton_38,acute_cit,HAMILTON
1743,9.64897939719393,4.619835692654478,0.9385211865021698,43.0,0.17408906882591094,fast_firing,32,1,hamilton_38,acute_cit,HAMILTON
1748,1.0326678267170077,0.6170572795331941,0.9935219193805601,41.0,0.17012448132780084,slow_irregular,27,1,hamilton_38,acute_cit,HAMILTON
1749,3.0462397990957992,1.5051917454509127,1.005305427577335,99.0,0.45622119815668205,slow_irregular,32,1,hamilton_38,acute_cit,HAMILTON
1752,3.828850362881612,2.2512027472520484,0.8240933559219774,19.0,0.07755102040816327,slow_irregular,32,1,hamilton_38,acute_cit,HAMILTON
1754,2.47561164667927,1.2261578400328343,0.9754563088375057,43.0,0.15867158671586715,slow_irregular,12,1,hamilton_38,acute_cit,HAMILTON
1755,1.3698488862068143,0.6826316191545517,0.5007880100473279,82.0,0.38317757009345793,slow_regular,21,1,hamilton_38,acute_cit,HAMILTON
1760,3.055345904756301,1.6610336906598295,0.42552815929834803,51.0,0.17647058823529413,slow_regular,3,1,hamilton_37,acute_sal,HAMILTON
1767,6.499500364552147,3.2260380136733198,0.8275351233563687,45.0,0.16605166051660517,slow_irregular,6,1,hamilton_37,acute_sal,HAMILTON
1769,4.523236295157891,2.3123871729238594,0.7916585312473425,50.0,0.18518518518518517,slow_irregular,9,1,hamilton_37,acute_sal,HAMILTON
1774,4.622299782089341,2.3529938769571688,0.4551448771320967,46.0,0.16911764705882354,slow_regular,9,1,hamilton_37,acute_sal,HAMILTON
1775,1.1255387312513543,1.0700415252020705,0.8938052342578143,61.0,0.22846441947565543,slow_irregular,13,1,hamilton_37,acute_sal,HAMILTON
1792,3.5512604235648495,1.8059008509948793,0.5465010953110833,29.0,0.11740890688259109,slow_regular,20,1,hamilton_37,acute_sal,HAMILTON
1795,4.589064210663317,2.445730809141348,0.7179539996342941,22.0,0.08870967741935484,slow_irregular,21,1,hamilton_37,acute_sal,HAMILTON
1800,3.3110657706939177,1.7751714533480505,0.5848629034437437,22.0,0.08943089430894309,slow_regular,26,1,hamilton_37,acute_sal,HAMILTON
1810,0.7621519668911467,0.3860380579382855,1.0459373245237613,44.0,0.16666666666666666,slow_irregular,3,1,hamilton_37,acute_sal,HAMILTON
1811,5.192685433691295,2.640807610274341,0.4906827152553581,41.0,0.15471698113207547,slow_regular,16,1,hamilton_37,acute_sal,HAMILTON
1812,4.1796193166351685,2.135967506076441,0.45858289431677296,48.0,0.17647058823529413,slow_regular,10,1,hamilton_37,acute_sal,HAMILTON
1813,3.3723567373365566,1.6967017414998986,0.3018248782444674,53.0,0.20306513409961685,slow_regular,8,1,hamilton_37,acute_sal,HAMILTON
1814,3.6306599794040935,1.874767626078397,0.3709841465933061,52.0,0.1897810218978102,slow_regular,6,1,hamilton_37,acute_sal,HAMILTON
1815,2.2413777214538584,1.1457675408317556,0.4116820370205901,43.0,0.1575091575091575,slow_regular,30,1,hamilton_37,acute_sal,HAMILTON
1816,2.541854916335957,1.2963964632255855,0.6199068118811372,48.0,0.17777777777777778,slow_regular,28,1,hamilton_37,acute_sal,HAMILTON
1817,2.390461344020704,1.2286271666294544,0.509391066264117,58.0,0.20567375886524822,slow_regular,10,1,hamilton_37,acute_sal,HAMILTON
1818,2.4399034768348145,0.2002898239480799,0.6793336539709578,25.0,0.10040160642570281,slow_regular,20,1,hamilton_37,acute_sal,HAMILTON
1819,2.6055453157337647,1.4470253856194155,0.8878649359516826,28.0,0.112,slow_irregular,20,1,hamilton_37,acute_sal,HAMILTON
1820,2.555133064738843,1.2085981842346465,0.4117989861508903,37.0,0.14624505928853754,slow_regular,4,1,hamilton_37,acute_sal,HAMILTON
1821,3.1013383707882793,1.5326287076355811,0.7738150181185478,24.0,0.0967741935483871,slow_irregular,17,1,hamilton_37,acute_sal,HAMILTON
1822,2.483424091399172,1.2955733543600456,0.6109020926488969,43.0,0.15867158671586715,slow_regular,10,1,hamilton_37,acute_sal,HAMILTON
1823,1.9986796734713648,1.0692184163365306,0.460849860564097,127.0,0.5545851528384279,slow_regular,14,1,hamilton_37,acute_sal,HAMILTON
1824,1.861406655939219,0.9756583752868111,0.4983038436414014,126.0,0.5431034482758621,slow_regular,10,1,hamilton_37,acute_sal,HAMILTON
1825,2.8264398388406606,1.4376968184766283,0.5236311380248739,58.0,0.2116788321167883,slow_regular,12,1,hamilton_37,acute_sal,HAMILTON
1826,0.9194915808105397,0.24967635588048315,0.6091221764471424,58.0,0.20422535211267606,slow_regular,31,1,hamilton_37,acute_sal,HAMILTON
1827,1.3187741204221446,0.2310192215949086,1.0097555672285423,57.0,0.2602739726027397,slow_irregular,32,1,hamilton_37,acute_sal,HAMILTON
1828,1.0252839269103604,0.16626799083909097,1.038612637473081,53.0,0.20784313725490197,slow_irregular,16,1,hamilton_37,acute_sal,HAMILTON
1829,1.0314213057913448,0.1824557985280454,1.0201610748332612,46.0,0.17037037037037037,slow_irregular,26,1,hamilton_37,acute_sal,HAMILTON
1831,0.6970987308434298,0.09877306386480653,1.1387931024371831,50.0,0.18115942028985507,slow_irregular,5,1,hamilton_37,acute_sal,HAMILTON
1832,1.6024524007465417,0.8546613720524231,0.4577702979212184,59.0,0.20557491289198607,slow_regular,32,1,hamilton_37,acute_sal,HAMILTON
1833,1.536819415811938,0.40661577957678685,0.8324693239766884,16.0,0.06611570247933884,slow_irregular,20,1,hamilton_37,acute_sal,HAMILTON
1834,0.7081342028601657,0.31772002209846095,1.0124174448363392,39.0,0.13978494623655913,slow_irregular,16,1,hamilton_37,acute_sal,HAMILTON
1835,7.5633488143756065,4.160266576061281,0.44412263511254974,22.0,0.09016393442622951,slow_regular,24,1,hamilton_37,acute_sal,HAMILTON
1836,0.710455358727226,0.14898270466274982,1.0005248597759235,43.0,0.16226415094339622,slow_irregular,1,1,hamilton_37,acute_sal,HAMILTON
1837,0.7917203143150648,0.3950922554592261,1.0428515021778848,56.0,0.19047619047619047,slow_irregular,3,1,hamilton_37,acute_sal,HAMILTON
1839,12.657202010263285,5.2308568405070455,0.5633202244459828,27.0,0.1067193675889328,fast_firing,3,1,hamilton_35,acute_sal,HAMILTON
1841,4.075165144330585,1.7620017114994095,0.4537829546494757,71.0,0.27413127413127414,slow_regular,2,1,hamilton_35,acute_sal,HAMILTON
1842,0.5757904026381151,0.19782049735145973,1.0461219965847037,99.0,0.4604651162790698,slow_irregular,3,1,hamilton_35,acute_sal,HAMILTON
1843,8.020569614600557,3.533606359763453,0.3681917623081579,45.0,0.16853932584269662,slow_regular,4,1,hamilton_35,acute_sal,HAMILTON
1844,2.0563092267423695,1.0014491197403994,0.5194100992448468,16.0,0.06557377049180328,slow_regular,5,1,hamilton_35,acute_sal,HAMILTON
1846,5.21522286568727,2.294278777881978,0.32700280233239676,67.0,0.23183391003460208,slow_regular,6,1,hamilton_35,acute_sal,HAMILTON
1847,6.158651299410408,3.3950497007308775,0.4850988637414372,30.0,0.11811023622047244,slow_regular,6,1,hamilton_35,acute_sal,HAMILTON
1848,0.5803438294523051,0.03484494197452897,0.9163927043061489,49.0,0.17689530685920576,slow_irregular,6,1,hamilton_35,acute_sal,HAMILTON
1850,2.501011017781227,1.082936897428865,0.474948705608101,47.0,0.17472118959107807,slow_regular,8,1,hamilton_35,acute_sal,HAMILTON
1854,2.904690600365613,1.2706057187719972,0.31250384992287533,55.0,0.19572953736654805,slow_regular,9,1,hamilton_35,acute_sal,HAMILTON
1856,2.2260122492158008,0.9775789626397379,0.4980687374702229,59.0,0.21454545454545454,slow_regular,10,1,hamilton_35,acute_sal,HAMILTON
1857,0.5626431843574505,0.17888899344403847,1.0464082144162707,24.0,0.09448818897637795,slow_irregular,10,1,hamilton_35,acute_sal,HAMILTON
1858,8.51949307695935,3.651310927535681,0.24798043913216758,51.0,0.17525773195876287,slow_regular,12,1,hamilton_35,acute_sal,HAMILTON
1860,2.0850109870430114,0.8955424457075791,0.383484680605918,49.0,0.1781818181818182,slow_regular,12,1,hamilton_35,acute_sal,HAMILTON
1861,4.202989533590344,1.3948951574685453,0.7043121447540327,13.0,0.05394190871369295,slow_regular,12,1,hamilton_35,acute_sal,HAMILTON
1864,2.9086150455285753,1.3109380531834598,0.5197426910446127,14.0,0.05785123966942149,slow_regular,14,1,hamilton_35,acute_sal,HAMILTON
1865,1.3891443432020623,0.6184291276424275,0.5292092955221486,56.0,0.2014388489208633,slow_regular,14,1,hamilton_35,acute_sal,HAMILTON
1866,1.4854600004803848,0.6812597710453183,0.4973941581614587,18.0,0.07317073170731707,slow_regular,12,1,hamilton_35,acute_sal,HAMILTON
1867,3.819870144292463,1.5910694370889251,0.1986005084892826,55.0,0.19855595667870035,slow_regular,14,1,hamilton_35,acute_sal,HAMILTON
1868,1.3625491689480125,0.5424287423908958,0.775488035665559,38.0,0.14960629921259844,slow_irregular,13,1,hamilton_35,acute_sal,HAMILTON
1869,2.936173444373792,1.2788368074273977,0.31484733276304505,54.0,0.19148936170212766,slow_regular,15,1,hamilton_35,acute_sal,HAMILTON
1871,7.78706246448452,3.466934541654709,0.8825625471071131,36.0,0.13953488372093023,slow_irregular,14,1,hamilton_35,acute_sal,HAMILTON
1872,3.6304077064740823,1.600672373853559,0.2884429709174878,125.0,0.5458515283842795,slow_regular,14,1,hamilton_35,acute_sal,HAMILTON
1873,1.3028241248626782,0.5866022515082121,0.7849749640477776,23.0,0.0954356846473029,slow_irregular,16,1,hamilton_35,acute_sal,HAMILTON
1874,0.5822718660634243,0.11825330701592114,0.9435382270229904,51.0,0.18149466192170818,slow_irregular,14,1,hamilton_35,acute_sal,HAMILTON
1875,5.5459769386684865,2.3911312543938577,0.9756808880036297,35.0,0.13513513513513514,slow_irregular,16,1,hamilton_35,acute_sal,HAMILTON
1878,13.396456214424328,5.696462088780869,0.9808615204591722,30.0,0.11627906976744186,fast_firing,16,1,hamilton_35,acute_sal,HAMILTON
1879,0.8886694377530957,0.4889266661307923,0.9416082937816582,20.0,0.08130081300813008,slow_irregular,17,1,hamilton_35,acute_sal,HAMILTON
1881,4.824633091736908,2.125541460446267,0.329684950874641,21.0,0.08433734939759036,slow_regular,18,1,hamilton_35,acute_sal,HAMILTON
1882,2.652440102843509,1.107904533016913,0.6280098900120769,18.0,0.07258064516129033,slow_regular,16,1,hamilton_35,acute_sal,HAMILTON
1883,9.24365756401408,4.032410332280726,0.42468614462576165,32.0,0.11851851851851852,slow_regular,21,1,hamilton_35,acute_sal,HAMILTON
1884,2.183187717661436,0.9718172005809574,0.5972365673189908,9.0,0.03734439834024896,slow_regular,20,1,hamilton_35,acute_sal,HAMILTON
1885,9.279124701370685,3.099827987623845,0.5610601101809913,25.0,0.10204081632653061,slow_regular,21,1,hamilton_35,acute_sal,HAMILTON
1887,0.9260514815707713,0.4178649340725009,0.9301902701680536,17.0,0.06938775510204082,slow_irregular,22,1,hamilton_35,acute_sal,HAMILTON
1889,0.7981843863415123,0.11386339306637418,0.9107886019666654,29.0,0.11372549019607843,slow_irregular,24,1,hamilton_35,acute_sal,HAMILTON
1890,9.90135361187384,4.461524420848941,0.42466175148554786,26.0,0.10236220472440945,slow_regular,26,1,hamilton_35,acute_sal,HAMILTON
1893,1.8948088539921062,0.8222857566745143,0.42316208601626365,11.0,0.04564315352697095,slow_regular,28,1,hamilton_35,acute_sal,HAMILTON
1894,1.8121110499701487,0.792105098271379,0.6235600531190201,14.0,0.05785123966942149,slow_regular,29,1,hamilton_35,acute_sal,HAMILTON
1895,2.5175569323044362,1.3441367774269086,0.917263046066705,9.0,0.03734439834024896,slow_irregular,29,1,hamilton_35,acute_sal,HAMILTON
1896,7.167583989793145,3.126441840942973,0.4335723435522286,15.0,0.06172839506172839,slow_regular,32,1,hamilton_35,acute_sal,HAMILTON
1897,17.364368741426794,7.83078337712623,0.5218331147888126,14.0,0.05785123966942149,fast_firing,31,1,hamilton_35,acute_sal,HAMILTON
1899,1.2257212828017132,0.3462544627705162,0.9632239988696263,15.0,0.06172839506172839,slow_irregular,32,1,hamilton_35,acute_sal,HAMILTON
1902,2.565975621312121,0.9965104665471591,0.5756530487110938,44.0,0.16296296296296298,slow_regular,8,1,hamilton_35,acute_sal,HAMILTON
1903,3.1940563814442022,1.3825485244854445,0.4320596119843032,49.0,0.1781818181818182,slow_regular,9,1,hamilton_35,acute_sal,HAMILTON
1904,4.215490999927973,1.7592580152809427,0.6152467623672758,15.0,0.061224489795918366,slow_regular,10,1,hamilton_35,acute_sal,HAMILTON
1906,2.694559812853442,1.1564679560837763,0.36637488475278124,55.0,0.19298245614035087,slow_regular,9,1,hamilton_35,acute_sal,HAMILTON
1908,26.819413501856616,10.690812315256073,0.3554625737270593,19.0,0.07755102040816327,fast_firing,6,1,hamilton_35,acute_sal,HAMILTON
1909,3.281152297327835,3.1840594615307767,0.7114120557444843,12.0,0.049586776859504134,slow_irregular,9,1,hamilton_35,acute_sal,HAMILTON
1910,1.7170296086473744,0.5427031120127425,0.45964140886542765,62.0,0.2152777777777778,slow_regular,16,1,hamilton_35,acute_sal,HAMILTON
1911,2.1244720245958404,0.95919619797601,0.9599061065869459,63.0,0.23247232472324722,slow_irregular,4,1,hamilton_36,acute_cit,HAMILTON
1914,7.661637858641443,3.6935638493000704,0.6679926066266465,44.0,0.16541353383458646,slow_irregular,5,1,hamilton_36,acute_cit,HAMILTON
1917,3.2375514888628336,1.6215244651139071,0.6184493784670089,59.0,0.21454545454545454,slow_regular,8,1,hamilton_36,acute_cit,HAMILTON
1919,7.689021463333159,3.8858969542145965,0.9774468151735175,61.0,0.21554770318021202,fast_firing,9,1,hamilton_36,acute_cit,HAMILTON
1921,0.7597393484123075,0.3764351211736515,0.7078444309820844,71.0,0.24398625429553264,slow_regular,10,1,hamilton_36,acute_cit,HAMILTON
1924,6.53910473364097,3.4178223793441522,0.8850843864066121,50.0,0.18518518518518517,slow_irregular,13,1,hamilton_36,acute_cit,HAMILTON
1928,3.5591805047022262,1.6100009409963463,0.35182388582231716,53.0,0.19557195571955718,slow_regular,12,1,hamilton_36,acute_cit,HAMILTON
1929,6.652182848726062,3.356912323294188,0.3134472457426522,45.0,0.16853932584269662,slow_regular,14,1,hamilton_36,acute_cit,HAMILTON
1930,3.432450208578617,1.5704917154504237,0.5019954741565633,45.0,0.16853932584269662,slow_regular,14,1,hamilton_36,acute_cit,HAMILTON
1931,3.517754836401262,1.828673529608154,0.7195500719584655,88.0,0.3548387096774194,slow_irregular,12,1,hamilton_36,acute_cit,HAMILTON
1934,3.900727766674487,1.9406163353216015,0.8201869537352561,47.0,0.17343173431734318,slow_irregular,16,1,hamilton_36,acute_cit,HAMILTON
1938,1.5543168380805132,0.8933474887328057,0.6047803239682076,47.0,0.1649122807017544,slow_regular,26,1,hamilton_36,acute_cit,HAMILTON
1940,11.198913902256077,6.100059802517342,0.25220739543812387,21.0,0.08433734939759036,fast_firing,25,1,hamilton_36,acute_cit,HAMILTON
1942,0.9743564914350764,0.3566805084006902,0.8155522513171795,24.0,0.09230769230769231,slow_irregular,26,1,hamilton_36,acute_cit,HAMILTON
1945,1.578852381841918,0.80774416671664,0.8828261671691212,48.0,0.17647058823529413,slow_irregular,25,1,hamilton_36,acute_cit,HAMILTON
1946,9.045460018795069,4.2439493107245205,0.881453973554372,26.0,0.10483870967741936,fast_firing,22,1,hamilton_36,acute_cit,HAMILTON
1947,1.2690492230685275,0.3009834751658132,0.6269046216305654,32.0,0.12598425196850394,slow_regular,27,1,hamilton_36,acute_cit,HAMILTON
1949,4.8580684268320695,2.6462950027112746,1.0031267734923952,35.0,0.14644351464435146,slow_irregular,29,1,hamilton_36,acute_cit,HAMILTON
1950,6.621911716480034,3.8318461387107994,0.917405263929631,34.0,0.14655172413793102,slow_irregular,32,1,hamilton_36,acute_cit,HAMILTON
1951,5.2943829621185055,2.936852432246914,1.1018086384414763,20.0,0.08196721311475409,slow_irregular,32,1,hamilton_36,acute_cit,HAMILTON
1952,5.935211420813175,3.4090425514450584,0.9659561187812566,24.0,0.096,slow_irregular,31,1,hamilton_36,acute_cit,HAMILTON
1956,3.98528595726677,2.9467297386333944,0.8956656653184926,22.0,0.09090909090909091,slow_irregular,32,1,hamilton_36,acute_cit,HAMILTON
1959,16.325676926765166,7.654638079900659,0.9043065838058725,21.0,0.08571428571428572,fast_firing,17,1,hamilton_36,acute_cit,HAMILTON
1960,6.7395897944857746,3.3879160905628636,0.8073681423027204,59.0,0.20848056537102475,slow_irregular,16,1,hamilton_36,acute_cit,HAMILTON
1961,2.7512804969326217,1.4643106717957566,0.728391265712835,25.0,0.09881422924901186,slow_irregular,2,1,hamilton_32,acute_sal,HAMILTON
1962,8.094595023909283,3.839528488122507,0.9495150652986313,57.0,0.2626728110599078,slow_irregular,6,1,hamilton_32,acute_sal,HAMILTON
1963,0.8442113159447397,0.1369104413014957,1.0406012209731574,41.0,0.15355805243445692,slow_irregular,9,1,hamilton_32,acute_sal,HAMILTON
1966,5.64038060772554,2.6986996004839914,0.46247517857271264,31.0,0.12350597609561753,slow_regular,16,1,hamilton_32,acute_sal,HAMILTON
1968,5.20905821863588,2.550540004686782,0.5952749416593246,33.0,0.12941176470588237,slow_regular,17,1,hamilton_32,acute_sal,HAMILTON
1969,1.4907708102462642,0.7391517612549688,0.7009468060229208,32.0,0.125,slow_regular,17,1,hamilton_32,acute_sal,HAMILTON
1970,2.6758428444484146,1.1989952474700125,0.9464895174473396,35.0,0.13618677042801555,slow_irregular,17,1,hamilton_32,acute_sal,HAMILTON
1973,1.1109862988082493,0.4472224836100962,1.0062111531450832,48.0,0.183206106870229,slow_irregular,18,1,hamilton_32,acute_sal,HAMILTON
1974,6.714811911950051,3.313836292664259,0.6689028804724465,80.0,0.38461538461538464,slow_irregular,23,1,hamilton_32,acute_sal,HAMILTON
1978,2.417219071712239,1.208872553856493,0.302179681813752,51.0,0.18149466192170818,slow_regular,24,1,hamilton_32,acute_sal,HAMILTON
1980,1.7822348272610484,0.9471239346147559,0.5434956198545928,86.0,0.30935251798561153,slow_regular,25,1,hamilton_32,acute_sal,HAMILTON
1982,6.716092894839782,3.43702825287342,0.1389352585482639,31.0,0.12062256809338522,slow_regular,26,1,hamilton_32,acute_sal,HAMILTON
1983,4.49117780783925,3.1014742053549247,0.5341659398065461,14.0,0.05785123966942149,slow_regular,27,1,hamilton_32,acute_sal,HAMILTON
1984,2.5985943907965607,1.3257540127631808,0.30321619595525134,58.0,0.20567375886524822,slow_regular,27,1,hamilton_32,acute_sal,HAMILTON
1985,1.4349652007863842,0.778935356422738,0.7732770978845188,62.0,0.2152777777777778,slow_irregular,30,1,hamilton_32,acute_sal,HAMILTON
1987,0.9940373917302439,0.8316143238173016,0.5770242110150937,30.0,0.11363636363636363,slow_regular,31,1,hamilton_32,acute_sal,HAMILTON
1988,0.7398472659446929,0.18602260361205228,1.0624830904229918,62.0,0.2052980132450331,slow_irregular,27,1,hamilton_32,acute_sal,HAMILTON
1989,0.6432788470408983,0.2886368421827124,1.025416151809617,49.0,0.18773946360153257,slow_irregular,28,1,hamilton_32,acute_sal,HAMILTON
1991,0.7970701754982477,0.2812288623928519,0.9980546383853934,34.0,0.12686567164179105,slow_irregular,28,1,hamilton_32,acute_sal,HAMILTON
1992,1.9073406904490344,0.9649579600347904,0.4598425131682072,61.0,0.20819112627986347,slow_regular,30,1,hamilton_32,acute_sal,HAMILTON
